color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,plot_keyword_1,plot_keyword_2,genre_1,genre_2,IMDB_Category
Color,Alexandre Aja,365,88,192,13000,Kelly Brook,3000,25003072,Adam Scott,Piranha 3D ,72552,5737,Jessica Szohr,0.0,http://www.imdb.com/title/tt0464154/?ref_=fn_tt_tt_1,374,English,United State of America,R,24000000,2010,859,5.5,2.35,13000,bloody water,boat,Comedy,Horror,Class_2
 Black and White,Kevin Spacey,113,118,18000,0,Bob Hoskins,18000,6144806,Kevin Spacey,Beyond the Sea ,12821,23689,Brenda Blethyn,1.0,http://www.imdb.com/title/tt0363473/?ref_=fn_tt_tt_1,248,English,United State of America,PG-13,23000000,2004,5000,6.7,2.35,0,bobby darin,career,Biography,Drama,Class_2
Color,Steve Boyum,18,93,9,839,M.C. Gainey,23000,4308981,Paul Walker,Meet the Deedles ,2265,24436,A.J. Langer,2.0,http://www.imdb.com/title/tt0120645/?ref_=fn_tt_tt_1,37,English,United State of America,PG,24000000,1998,284,3.9,373.82071428571436,839,accidental kiss,eating a worm,Comedy,Family,Class_3
Color,Richard Williams,10,80,18,408,Kenneth Williams,742,669276,Donald Pleasence,The Princess and the Cobbler ,2541,1088,Clive Revill,0.0,http://www.imdb.com/title/tt0112389/?ref_=fn_tt_tt_1,47,English,United Kingdom,G,28000000,1993,83,7.2,2.35,408,cobbler,desert,Action,Adventure,Class_2
Color,Mary McGuckian,16,120,6,181,F. Murray Abraham,22000,42880,Robert De Niro,The Bridge of San Luis Rey ,2919,23769,Geraldine Chaplin,3.0,http://www.imdb.com/title/tt0356443/?ref_=fn_tt_tt_1,50,English,United Kingdom,PG,24000000,2004,670,5.1,1.85,181,bridge,friar,Drama,Romance,Class_3
Color,George Tillman Jr.,196,98,88,12000,Tom Berenger,12000,23225911,Dwayne Johnson,Faster ,80574,14699,Mike Epps,1.0,http://www.imdb.com/title/tt1433108/?ref_=fn_tt_tt_1,157,English,United State of America,R,24000000,2010,854,6.5,2.35,12000,gun,prison,Action,Crime,Class_2
Color,Hayao Miyazaki,212,119,6000,13000,Blythe Danner,23000,4710455,Christian Bale,Howl's Moving Castle ,214091,24263,Jean Simmons,0.0,http://www.imdb.com/title/tt0347149/?ref_=fn_tt_tt_1,330,Japanese,Japan,PG,24000000,2004,713,8.2,1.85,13000,anime,castle,Adventure,Animation,Class_1
Color,Ruben Fleischer,445,88,181,26000,Bill Murray,15000,75590286,Emma Stone,Zombieland ,386217,28011,Derek Graf,4.0,http://www.imdb.com/title/tt1156398/?ref_=fn_tt_tt_1,553,English,United State of America,R,23600000,2009,13000,7.7,2.35,26000,amusement park,on the road,Adventure,Comedy,Class_2
Color,Peter Jackson,446,201,0,0,Thomas Kretschmann,6000,218051260,Naomi Watts,King Kong ,316020,7122,Evan Parke,0.0,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,2618,English,New Zealand,PG-13,207000000,2005,918,7.2,2.35,0,animal name in title,ape abducts a woman,Action,Adventure,Class_2
 Black and White,Frank Coraci,108,90,153,0,Clint Howard,11000,161487252,Adam Sandler,The Waterboy ,119450,13823,Peter Dante,0.0,http://www.imdb.com/title/tt0120484/?ref_=fn_tt_tt_1,300,English,United State of America,PG-13,20000000,1998,1000,6.1,1.85,0,coach,college,Comedy,Sport,Class_2
Color,Irvin Kershner,223,127,883,17000,Kenny Baker,11000,290158751,Harrison Ford,Star Wars: Episode V - The Empire Strikes Back ,837759,12643,Anthony Daniels,0.0,http://www.imdb.com/title/tt0080684/?ref_=fn_tt_tt_1,900,English,United State of America,PG,18000000,1980,504,8.8,2.35,17000,duel,famous twist,Action,Adventure,Class_1
Color,Michael Bay,63,119,0,0,Tchéky Karyo,10000,65807024,Will Smith,Bad Boys ,172405,11013,Theresa Randle,0.0,http://www.imdb.com/title/tt0112442/?ref_=fn_tt_tt_1,203,English,United State of America,R,19000000,1995,345,6.8,1.85,0,drugs,heroin,Action,Comedy,Class_2
Color,David Zucker,43,85,119,0,Priscilla Presley,3000,86930411,George Kennedy,The Naked Gun 2½: The Smell of Fear ,83269,3847,O.J. Simpson,6.0,http://www.imdb.com/title/tt0102510/?ref_=fn_tt_tt_1,87,English,United State of America,PG-13,23000000,1991,348,6.8,1.85,0,american president,evil industrialist,Comedy,Crime,Class_2
Color,James Wong,211,98,70,0,Brendan Fehr,1000,53302314,Daniel Roebuck,Final Destination ,181058,3345,Kerr Smith,1.0,http://www.imdb.com/title/tt0195714/?ref_=fn_tt_tt_1,674,English,United State of America,R,23000000,2000,847,6.7,1.85,0,dead teenager,death,Horror,Thriller,Class_2
Color,George Clooney,421,101,0,22000,Philip Seymour Hoffman,33000,40962534,Ryan Gosling,The Ides of March ,188652,57077,Jennifer Ehle,1.0,http://www.imdb.com/title/tt1124035/?ref_=fn_tt_tt_1,288,English,United State of America,R,12500000,2011,22000,7.1,2.35,22000,governor,intern,Drama,Drama,Class_2
Color,David Twohy,214,112,123,5000,Radha Mitchell,14000,39235088,Vin Diesel,Pitch Black ,193962,16196,Cole Hauser,0.0,http://www.imdb.com/title/tt0134847/?ref_=fn_tt_tt_1,805,English,United State of America,R,23000000,2000,991,7.1,2.35,5000,captain,darkness,Horror,Sci-Fi,Class_2
Color,Tony Goldwyn,92,97,956,0,Ellen Barkin,20000,27338033,Hugh Jackman,Someone Like You... ,19709,20798,Catherine Dent,3.0,http://www.imdb.com/title/tt0244970/?ref_=fn_tt_tt_1,167,English,United State of America,PG-13,23000000,2001,551,6.1,1.85,0,apartment,girl in panties,Comedy,Romance,Class_2
Color,Spike Jonze,574,126,0,148000,Brian Johnson,19000,25556065,Scarlett Johansson,Her ,355126,19359,Matt Letscher,1.0,http://www.imdb.com/title/tt1798709/?ref_=fn_tt_tt_1,748,English,United State of America,R,23000000,2013,128,8.0,1.85,148000,divorce,female frontal nudity,Drama,Romance,Class_1
Color,Dexter Fletcher,216,106,452,15000,Taron Egerton,20000,15785632,Hugh Jackman,Eddie the Eagle ,32513,21195,Tim McInnerny,3.0,http://www.imdb.com/title/tt1083452/?ref_=fn_tt_tt_1,119,English,United Kingdom,PG-13,23000000,2016,732,7.5,2.35,15000,1988 winter olympics,coach,Biography,Comedy,Class_2
Color,John Dahl,140,97,131,0,Jessica Bowman,23000,21973182,Paul Walker,Joy Ride ,53415,23242,Dell Yount,2.0,http://www.imdb.com/title/tt0206314/?ref_=fn_tt_tt_1,339,English,United State of America,R,23000000,2001,81,6.6,2.35,0,embarrassing male nudity,embarrassing nudity,Mystery,Thriller,Class_2
Color,Jonathan Newman,28,100,3,0,Keeley Hawes,2000,4756,Ioan Gruffudd,The Adventurer: The Curse of the Midas Box ,4191,2450,Oliver Stark,4.0,http://www.imdb.com/title/tt1376213/?ref_=fn_tt_tt_1,32,English,United Kingdom,PG,25000000,2013,228,5.4,2.35,0,based on novel,drowning,Adventure,Family,Class_3
Color,Wayne Wang,36,114,61,638,Eva Amurri Martino,20000,18653615,Natalie Portman,Anywhere But Here ,14786,22040,Shawn Hatosy,2.0,http://www.imdb.com/title/tt0149691/?ref_=fn_tt_tt_1,103,English,United State of America,PG-13,23000000,1999,797,6.1,2.35,638,family relationships,female protagonist,Comedy,Drama,Class_2
Color,Andy Cadiff,65,101,3,0,Stark Sands,448,12189514,Annabella Sciorra,Chasing Liberty ,30092,829,Terence Maynard,0.0,http://www.imdb.com/title/tt0360139/?ref_=fn_tt_tt_1,129,English,United State of America,PG-13,23000000,2004,143,6.1,2.35,0,first daughter,photographer,Comedy,Romance,Class_2
Color,Michael Dinner,53,88,12,153,Dan Hedaya,327,13019253,Seymour Cassel,The Crew ,3914,1509,Lainie Kazan,4.0,http://www.imdb.com/title/tt0198386/?ref_=fn_tt_tt_1,47,English,United State of America,PG-13,23000000,2000,281,5.6,1.85,153,beach,drug lord,Comedy,Crime,Class_2
Color,Steven Soderbergh,394,93,0,0,Michael Fassbender,17000,18934858,Channing Tatum,Haywire ,72646,31187,Michael Angarano,5.0,http://www.imdb.com/title/tt1506999/?ref_=fn_tt_tt_1,397,English,Ireland,R,23000000,2011,13000,5.8,2.35,0,die hard scenario,one woman army,Action,Thriller,Class_2
Color,Joseph Sargent,80,92,114,0,Mario Van Peebles,912,20763013,Judith Barsi,Jaws: The Revenge ,30840,2355,Lynn Whitfield,0.0,http://www.imdb.com/title/tt0093300/?ref_=fn_tt_tt_1,383,English,United State of America,PG-13,23000000,1987,535,2.8,2.35,0,banana boat,boat,Adventure,Horror,Class_3
Color,Jerry Zaks,45,98,4,1000,Robert De Niro,29000,12782508,Leonardo DiCaprio,Marvin's Room ,20163,63194,Meryl Streep,2.0,http://www.imdb.com/title/tt0116999/?ref_=fn_tt_tt_1,71,English,United State of America,PG-13,23000000,1996,22000,6.7,1.85,1000,house,leukemia,Drama,Drama,Class_2
Color,Fred Durst,47,94,258,376,Dash Mihok,721,11508423,Tasha Smith,The Longshots ,3174,2453,Garrett Morris,2.0,http://www.imdb.com/title/tt1091751/?ref_=fn_tt_tt_1,19,English,United State of America,PG,23000000,2008,463,5.1,2.35,376,absent father,american football,Biography,Comedy,Class_3
Color,Neil Jordan,90,102,277,0,Ian Hart,327,10660147,Stephen Rea,The End of the Affair ,17740,672,James Bolam,0.0,http://www.imdb.com/title/tt0172396/?ref_=fn_tt_tt_1,165,English,United Kingdom,R,23000000,1999,261,7.2,1.85,0,breasts,jealousy,Drama,Romance,Class_2
Color,Simon Wincer,30,98,23,0,Tia Carrere,1000,7434726,Vanessa Williams,Harley Davidson and the Marlboro Man ,14473,3671,Don Johnson,2.0,http://www.imdb.com/title/tt0102005/?ref_=fn_tt_tt_1,81,English,United State of America,R,23000000,1991,1000,6.0,1.85,0,bar,biker,Action,Crime,Class_2
Color,Anne Fontaine,165,111,105,0,Benoît Poelvoorde,527,6109075,Alessandro Nivola,Coco Before Chanel ,32003,735,Marie Gillain,1.0,http://www.imdb.com/title/tt1035736/?ref_=fn_tt_tt_1,65,French,France,PG-13,19430000,2009,86,6.7,2.35,0,baron,fashion,Biography,Drama,Class_2
Color,Stephen Frears,155,100,350,0,Iben Hjejle,201,2708188,Tom Burke,Chéri ,8924,365,Gaye Brown,1.0,http://www.imdb.com/title/tt1179258/?ref_=fn_tt_tt_1,43,English,United Kingdom,R,23000000,2009,123,6.2,2.35,0,age difference,courtesan,Comedy,Drama,Class_2
Color,Mira Nair,118,141,300,767,Roger Lloyd Pack,805,16123851,Romola Garai,Vanity Fair ,17373,1618,Lillete Dubey,2.0,http://www.imdb.com/title/tt0241025/?ref_=fn_tt_tt_1,148,English,United State of America,PG-13,23000000,2004,539,6.2,2.35,767,aristocrat,english,Drama,Drama,Class_2
Color,Mikael Håfström,314,114,101,11000,Kim Thomson,129,71975611,Drew Powell,1408 ,209396,214,Alexandra Silber,0.0,http://www.imdb.com/title/tt0450385/?ref_=fn_tt_tt_1,580,English,United State of America,PG-13,25000000,2007,25,6.8,2.35,11000,book,debunking,Fantasy,Horror,Class_2
Color,Mel Brooks,103,96,0,13000,Dick Van Patten,1000,38119483,Joan Rivers,Spaceballs ,136667,2936,Michael Winslow,2.0,http://www.imdb.com/title/tt0094012/?ref_=fn_tt_tt_1,273,English,United State of America,PG,22700000,1987,605,7.1,1.85,13000,parody,planet enclosed within shield,Adventure,Comedy,Class_2
Color,Russell Crowe,183,111,0,18000,Ryan Corr,523,4190530,Cem Yilmaz,The Water Diviner ,53341,1795,Steve Bastoni,0.0,http://www.imdb.com/title/tt3007512/?ref_=fn_tt_tt_1,185,English,Australia,R,22500000,2014,468,7.1,2.35,18000,australian,battle,Drama,War,Class_2
Color,Jerry Zucker,77,127,109,0,Tony Goldwyn,2000,217631306,Demi Moore,Ghost ,154199,3100,Phil Leeds,0.0,http://www.imdb.com/title/tt0099653/?ref_=fn_tt_tt_1,252,English,United State of America,PG-13,22000000,1990,956,7.0,1.85,0,death,film blanc,Drama,Fantasy,Class_2
Color,Bobby Farrelly,171,107,101,0,Lin Shaye,931,176483808,Sarah Silverman,There's Something About Mary ,247289,4664,Richard Tyson,1.0,http://www.imdb.com/title/tt0129387/?ref_=fn_tt_tt_1,611,English,United State of America,R,23000000,1998,852,7.1,1.85,0,accident,curtain call,Comedy,Romance,Class_2
Color,John Pasquin,64,97,11,0,Eric Lloyd,901,144833357,Judge Reinhold,The Santa Clause ,64742,2790,Peter Boyle,0.0,http://www.imdb.com/title/tt0111070/?ref_=fn_tt_tt_1,111,English,United State of America,PG,22000000,1994,775,6.4,1.85,0,1990s,christmas,Comedy,Drama,Class_2
Color,John Lee Hancock,92,127,102,0,Jay Hernandez,2000,75597042,Dennis Quaid,The Rookie ,26434,6657,Angus T. Jones,0.0,http://www.imdb.com/title/tt0265662/?ref_=fn_tt_tt_1,174,English,United State of America,G,20000000,2002,1000,7.0,2.35,0,baseball,coach,Drama,Family,Class_2
Color,Andy Fickman,112,110,99,0,Kyra Sedgwick,12000,90636983,Dwayne Johnson,The Game Plan ,44021,15170,Madison Pettis,0.0,http://www.imdb.com/title/tt0492956/?ref_=fn_tt_tt_1,83,English,United State of America,PG,22000000,2007,941,6.2,2.35,0,family relationships,football movie,Comedy,Family,Class_2
Color,Clint Eastwood,69,135,16000,0,Meryl Streep,16000,70960517,Clint Eastwood,The Bridges of Madison County ,54631,27237,Debra Monk,0.0,http://www.imdb.com/title/tt0112579/?ref_=fn_tt_tt_1,192,English,United State of America,PG-13,35000000,1995,11000,7.5,1.85,0,1960s,bridge,Drama,Romance,Class_2
Color,Luke Greenfield,75,84,42,1000,Michael Papajohn,436,55762229,Louis Lombardi,The Animal ,47383,1203,Colleen Haskell,1.0,http://www.imdb.com/title/tt0255798/?ref_=fn_tt_tt_1,132,English,United State of America,PG-13,22000000,2001,241,4.8,1.85,1000,camera focus on a female butt,cartoon on tv,Comedy,Sci-Fi,Class_3
Color,Lasse Hallström,180,122,529,55000,Charlotte Le Bon,820,54235441,Manish Dayal,The Hundred-Foot Journey ,52894,1484,Juhi Chawla,3.0,http://www.imdb.com/title/tt2980648/?ref_=fn_tt_tt_1,185,English,United State of America,PG,22000000,2014,201,7.3,2.35,55000,chef,haute cuisine,Comedy,Drama,Class_2
Color,Irwin Winkler,53,114,34,0,Jeremy Northam,649,50728000,Ken Howard,The Net ,48909,1725,Ray McKinnon,0.0,http://www.imdb.com/title/tt0113957/?ref_=fn_tt_tt_1,166,English,United State of America,PG-13,22000000,1995,327,5.8,1.85,0,chat room,computer,Action,Crime,Class_2
Color,Jessie Nelson,129,132,24,15000,Loretta Devine,967,40270895,Dianne Wiest,I Am Sam ,121937,3152,Richard Schiff,0.0,http://www.imdb.com/title/tt0277027/?ref_=fn_tt_tt_1,431,English,United State of America,PG-13,22000000,2001,912,7.6,1.85,15000,child custody,custody battle,Drama,Drama,Class_2
Color,Christopher Spencer,61,170,25,15000,Amber Rose Revah,329,59696176,Roma Downey,Son of God ,15448,775,Darwin Shaw,1.0,http://www.imdb.com/title/tt3210686/?ref_=fn_tt_tt_1,174,English,United State of America,PG-13,22000000,2014,134,5.6,2.35,15000,bare chested male bondage,crucifixion,Biography,Drama,Class_2
Color,Len Wiseman,226,133,235,0,Kevin Grevioux,955,51483949,Sophia Myles,Underworld ,208092,1777,Shane Brolly,0.0,http://www.imdb.com/title/tt0320691/?ref_=fn_tt_tt_1,806,English,United Kingdom,R,22000000,2003,593,7.0,2.35,0,blood,death,Action,Fantasy,Class_2
Color,Mikael Håfström,116,112,101,0,RZA,896,36020063,Denis O'Hare,Derailed ,62584,2019,Xzibit,2.0,http://www.imdb.com/title/tt0398017/?ref_=fn_tt_tt_1,375,English,United State of America,R,22000000,2005,561,6.6,2.35,0,drink,hotel,Drama,Thriller,Class_2
Color,Steven Soderbergh,248,108,0,0,Joel McHale,13000,33313582,Matt Damon,The Informant! ,52888,16031,Thomas F. Wilson,1.0,http://www.imdb.com/title/tt1130080/?ref_=fn_tt_tt_1,175,English,United State of America,R,21000000,2009,734,6.5,1.85,0,compulsive liar,fbi,Comedy,Crime,Class_2
Color,Richard Attenborough,23,115,0,2000,James Frain,12000,25842000,Anthony Hopkins,Shadowlands ,13455,13619,Julian Fellowes,0.0,http://www.imdb.com/title/tt0108101/?ref_=fn_tt_tt_1,87,English,United Kingdom,PG,22000000,1993,1000,7.4,2.35,2000,author,book,Biography,Drama,Class_2
Color,Mike Bigelow,98,83,2,887,Eddie Griffin,591,22264487,Carlos Ponce,Deuce Bigalow: European Gigolo ,41239,1729,Charles Keating,0.0,http://www.imdb.com/title/tt0367652/?ref_=fn_tt_tt_1,166,English,United State of America,R,22000000,2005,489,4.6,1.85,887,dolphin,gigolo,Comedy,Comedy,Class_3
Color,Ken Scott,168,105,31,0,Bobby Moynihan,390,30659817,Jack Reynor,Delivery Man ,59805,1006,Matthew Daddario,10.0,http://www.imdb.com/title/tt2387559/?ref_=fn_tt_tt_1,95,English,United State of America,PG-13,26000000,2013,311,6.4,2.35,0,children,identity,Comedy,Drama,Class_2
Color,Paul McGuigan,159,110,118,11000,Spencer Wilding,11000,5773519,Daniel Radcliffe,Victor Frankenstein ,28621,12876,Daniel Mays,2.0,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,English,United State of America,PG-13,40000000,2015,1000,6.0,2.35,11000,assistant,experiment,Drama,Horror,Class_2
Color,Dennis Dugan,97,96,221,739,Neil Diamond,240,19351569,Amanda Detmer,Saving Silverman ,33287,664,Kyle Gass,1.0,http://www.imdb.com/title/tt0239948/?ref_=fn_tt_tt_1,201,English,United State of America,PG-13,22000000,2001,226,5.9,1.85,739,female nudity,friend,Comedy,Crime,Class_2
Color,David Bowers,88,94,42,0,Rachael Harris,975,49002815,Zachary Gordon,Diary of a Wimpy Kid: Dog Days ,15665,3153,Karan Brar,2.0,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1,35,English,United State of America,PG,22000000,2012,569,6.4,2.35,0,best friend,camping,Comedy,Family,Class_2
Color,Spike Lee,85,142,0,0,Jennifer Esposito,978,19283782,Mira Sorvino,Summer of Sam ,31227,5386,Mike Starr,0.0,http://www.imdb.com/title/tt0162677/?ref_=fn_tt_tt_1,354,English,United State of America,R,22000000,1999,911,6.6,1.85,0,distrust,fear,Crime,Drama,Class_2
Color,Kevin Smith,181,104,0,0,Shannon Elizabeth,8000,30059386,Will Ferrell,Jay and Silent Bob Strike Back ,128593,11632,Jason Mewes,5.0,http://www.imdb.com/title/tt0261392/?ref_=fn_tt_tt_1,867,English,United State of America,R,22000000,2001,1000,6.9,2.35,0,internet,jay and silent bob,Comedy,Comedy,Class_2
Color,Michael Bay,257,136,0,0,Steve Buscemi,19000,35799026,Scarlett Johansson,The Island ,263336,34838,Djimon Hounsou,1.0,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,899,English,United State of America,PG-13,126000000,2005,12000,6.9,2.35,0,clone,environment,Action,Adventure,Class_2
Color,Daniel Sackheim,95,106,12,804,Bruce Dern,962,17951431,Chris Noth,The Glass House ,25462,4239,Trevor Morgan,1.0,http://www.imdb.com/title/tt0221218/?ref_=fn_tt_tt_1,200,English,United State of America,PG-13,30000000,2001,844,5.8,2.35,804,car,car accident,Crime,Drama,Class_2
Color,Ethan Coen,423,106,1000,23000,Channing Tatum,19000,29997095,Scarlett Johansson,"Hail, Caesar! ",60926,38494,Alden Ehrenreich,5.0,http://www.imdb.com/title/tt0475290/?ref_=fn_tt_tt_1,302,English,United Kingdom,PG-13,22000000,2016,17000,6.4,1.85,23000,50s,film within a film,Comedy,Mystery,Class_2
Color,Harry Elfont,93,98,4,0,Paulo Costanzo,3000,14252830,Rosario Dawson,Josie and the Pussycats ,18900,3769,Aries Spears,0.0,http://www.imdb.com/title/tt0236348/?ref_=fn_tt_tt_1,242,English,Canada,PG-13,22000000,2001,486,5.3,1.85,0,based on tv series,fictional band,Comedy,Music,Class_3
Color,Gary Fleder,203,100,39,15000,James Franco,26000,19783777,Jason Statham,Homefront ,82804,39989,Frank Grillo,1.0,http://www.imdb.com/title/tt2312718/?ref_=fn_tt_tt_1,154,English,United State of America,R,22000000,2013,11000,6.5,2.35,15000,biker,biker gang,Action,Crime,Class_2
Color,Uli Edel,38,95,34,0,Jim Carter,554,13555988,Richard E. Grant,The Little Vampire ,7242,2216,Alice Krige,1.0,http://www.imdb.com/title/tt0192255/?ref_=fn_tt_tt_1,38,English,Germany,PG,22000000,2000,439,5.7,1.85,0,boy,pushed off a cliff,Adventure,Comedy,Class_2
Color,David O. Russell,183,107,737,0,Lily Tomlin,6000,12784713,Naomi Watts,I Heart Huckabees ,56813,8094,Isabelle Huppert,11.0,http://www.imdb.com/title/tt0356721/?ref_=fn_tt_tt_1,381,English,United State of America,R,22000000,2004,718,6.7,2.35,0,coincidence,cult film,Comedy,Comedy,Class_2
Color,Fred Dekker,75,104,87,716,Rip Torn,1000,10696210,CCH Pounder,RoboCop 3 ,35018,3148,Mako,0.0,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,180,English,United State of America,PG-13,23500000,1993,826,3.9,1.85,716,android,corporation,Action,Crime,Class_3
Color,Brian Trenchard-Smith,18,104,53,158,Udo Kier,2000,5974653,Michael Biehn,Megiddo: The Omega Code 2 ,2253,4221,Franco Nero,0.0,http://www.imdb.com/title/tt0263728/?ref_=fn_tt_tt_1,111,English,United State of America,PG-13,22000000,2001,595,4.1,1.85,158,armageddon,battle,Action,Adventure,Class_3
Color,Blake Edwards,22,143,688,104,Vernon Dobtcheff,638,5000000,Rock Hudson,Darling Lili ,1547,788,Jeremy Kemp,2.0,http://www.imdb.com/title/tt0065611/?ref_=fn_tt_tt_1,50,English,United State of America,G,25000000,1970,50,6.2,2.35,104,crepe suzette,french,Comedy,Drama,Class_2
Color,Hugh Wilson,41,77,37,272,Alex Rocco,3000,9694105,Brendan Fraser,Dudley Do-Right ,8176,5568,Eric Idle,0.0,http://www.imdb.com/title/tt0160236/?ref_=fn_tt_tt_1,77,English,United State of America,PG,22000000,1999,968,3.8,2.35,272,gold,gold rush,Comedy,Family,Class_3
Color,Camille Delamarre,148,96,11,0,Noémie Lenoir,805,16027866,Ed Skrein,The Transporter Refueled ,26767,1411,Radivoje Bukvic,0.0,http://www.imdb.com/title/tt2938956/?ref_=fn_tt_tt_1,121,English,France,PG-13,25000000,2015,173,5.1,2.35,0,airfield,car,Action,Crime,Class_3
Color,Paul Verhoeven,231,145,719,0,Sebastian Koch,2000,4398392,Michiel Huisman,Black Book ,59507,2590,Christian Berkel,1.0,http://www.imdb.com/title/tt0389557/?ref_=fn_tt_tt_1,232,Dutch,Netherlands,R,21000000,2006,380,7.8,2.35,0,boat,escape,Drama,Thriller,Class_1
